Gene_ID	adrenal.gland	colon	esophagus	gall.bladder	heart	kidney	liver	lung	ovary	pancreas	rectum	testis	urinary.bladder
ENSG00000022267	17.98527601	212.2079697	349.6541743	77.99151006	163.7312622	5.52229308	3.696116947	31.61376157	28.79182562	18.41584916	141.7749694	23.34503249	186.3629207
ENSG00000022277	0	0	0	0	0	0	0	0	1.425083385	0	0	0.629235253	0
ENSG00000022355	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022556	0	0	0	0	0	0	0	0	0	0	0	1.177552423	0
ENSG00000023171	9.112009643	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023191	26.12337326	36.75504588	29.4021738	18.23475476	20.4343558	15.58008225	17.31341274	20.01605626	35.90460137	34.43712203	19.50087038	29.46042176	24.68408235
ENSG00000023228	14.38430061	15.20764951	9.79988754	5.624551677	153.4331489	18.79730199	16.76863265	6.32339587	11.80711571	22.51242139	11.65395638	13.48375905	8.259209123
ENSG00000023287	0	0	0	0	0	0	0	0	0	0	0	0.712249446	0
ENSG00000023318	20.42055426	13.19109237	3.694285427	8.28036244	6.368709901	1.81720006	15.8065693	3.909700892	29.29443188	27.91481408	12.02918067	31.42462094	4.442409638
ENSG00000023330	2.77462752	0	0	0	0	0	2.368770706	0	0	0	0	0	0
ENSG00000023516	0	0	0	0	0	0	0	0	0.335768665	0	0	1.656637875	0
ENSG00000023697	5.168183877	5.56515811	0.73346757	1.866336864	0	1.822511518	9.109879431	3.984641656	1.734497325	5.046455319	2.38977945	3.19468414	2.233273168
ENSG00000023734	10.30499687	6.273373074	4.80775633	3.979730254	6.75547917	2.293654273	4.393574117	2.704121589	11.37844155	10.59343169	6.418643375	4.287575303	5.790711711
ENSG00000023839	0	0	0	0	0	0	4.64907163	0	0	0	0	0	0
ENSG00000023892	0	0	0	0.747337501	0	0	0	0	0	2.076363745	1.373564444	0	0
ENSG00000023902	0	0.467309206	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023909	3.51727954	0	0	1.66474887	0	1.1913102	4.187369168	0.90538031	0.690704495	4.661804575	0.382441186	3.211743101	0
ENSG00000024048	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000024422	18.79990474	140.1811666	59.43436338	82.63557072	27.14097357	2.634176981	12.52768533	130.1535544	93.09540458	40.2898926	87.45664612	54.03457343	86.52274273
ENSG00000024862	0	0	0	0	0	0	0	0	0	0	0	0.694835188	0
ENSG00000025293	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025423	0	0	0	0	0	0	50.1691475	3.257102281	6.113442901	0	0	5.896313984	1.073267634
ENSG00000025708	9.380085828	8.278038875	4.456921297	14.57568162	1.795498566	2.01710621	32.27105103	26.72744562	2.753801144	16.79573272	11.20000631	3.818156534	4.127513788
ENSG00000025772	5.13628611	0	0	0	0	0	0	0	26.17410576	1.560575124	0	30.6692537	0.657210156
ENSG00000025796	8.434232752	1.482831021	0	0.641396159	0	0	4.886785137	2.720758001	6.574660622	10.2560877	1.094385079	6.611083688	1.580991571
ENSG00000025800	5.022908804	3.977031272	1.353078066	2.293290287	2.299912274	0	2.596346794	0	5.977992508	3.965647038	2.997744146	4.474487812	3.169395158
ENSG00000026025	757.0618135	270.2455165	306.4441346	897.4315834	95.37584851	134.0855737	120.2649423	982.7941221	920.6259054	567.0800173	469.1907381	1065.072524	165.5252157
ENSG00000026103	0	3.249365594	0	0	0	0	0	0	1.234252226	0	0	0.620885175	0
ENSG00000026297	0	2.933539703	0	0	0	2.660782832	2.880994099	0	0.858440148	0	3.780223102	3.340356575	0
ENSG00000026508	5.382762904	10.02631267	26.59348055	16.41490784	6.99018032	0	6.682289873	37.91475214	3.809012019	23.20872268	25.3567026	4.017893636	15.66245899
ENSG00000026652	0	0	0	0	0	0	0	0	0.589243644	0	0	0	0
ENSG00000026950	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027001	5.748688038	1.361772638	0	0	6.802510701	2.987562755	4.262689301	0	0.394925546	2.350372588	2.157941482	1.42137427	1.25257424
ENSG00000027075	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027697	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027869	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028116	0	0	0	0	0	0	0	0	0	0.333520247	0	0	0
ENSG00000028203	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028277	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028310	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028528	19.15819633	4.221890075	3.355723614	3.582708808	5.766673832	4.729405967	4.273817113	6.31823744	7.771718655	7.07249854	3.090897273	6.179816484	4.954160974
ENSG00000028839	0	0	0	0	0	0	0	0	0	0	0	1.425515332	0
ENSG00000029363	5.976405324	1.58315492	4.725892127	1.748362188	0	0	7.999027312	1.058508609	14.35125913	8.561002909	1.343096049	7.193947327	1.675760308
ENSG00000029534	2.818166581	3.077846081	4.785525216	6.405593199	4.694761703	5.54407685	6.365685875	7.604417639	0.42564024	2.442719142	2.17272857	1.827828088	0.699960039
ENSG00000029639	0	0	0	0	0	0	0.561394444	0	0	0	0	0	0
ENSG00000029725	3.093033499	1.253917209	0	1.073640582	0	0	0.526619359	0	2.126613589	2.285102283	1.600224705	0.548492342	0.461683866
ENSG00000029993	0	0	0	0	0	0	8.53281901	0	2.276515692	1.840934762	0	3.207240184	0
ENSG00000030066	0	2.173774184	0.848273913	1.157281191	0	0	0.705569125	0	5.520675454	3.855206576	0	3.090114844	0.657520663
ENSG00000030110	0.859834259	0	0	0	0	0	0	0	0	0	0	1.428676739	0
ENSG00000030582	0	0	0	2.632529013	0	0	0	0	0	2.210190811	11.05955843	3.886845716	0
ENSG00000031081	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000031698	19.98825143	12.82429471	5.970923688	5.42739187	3.170765315	1.67969258	21.52062335	10.00597792	15.11945615	21.95860527	7.367342011	10.99483806	9.642294311
ENSG00000031823	13.76320282	3.176590269	0	0	0	0	3.436360912	0	3.684224414	2.981094742	1.818956195	4.228730815	1.709501994
ENSG00000032219	0	0	0	0	0	0	0	0	0.506668111	0	0	0	0
ENSG00000032389	4.777648432	0.450568551	0	0	0	0	0	0	1.747405038	4.097934963	1.295444725	1.713783878	0.663081552
ENSG00000032444	2.476545167	0	0	0.781528959	0	0	4.065020224	0	2.142170634	1.349807947	0	1.920201732	1.983325851
ENSG00000032742	0	0	0	0	0	0	0	0	1.325227432	0	0	3.564108788	0
ENSG00000033011	4.615961447	0	0	0	0	1.768828046	1.007153168	0	6.699143937	0	2.042208733	4.185581736	0.971029379
ENSG00000033030	0	0.89648226	0	0	0	0	1.131704456	0	0.835243447	1.996676802	0	1.360870682	0
ENSG00000033050	3.542291447	0	0	2.650314284	0	0	4.108826185	0	0.879551828	3.244246781	1.460251183	2.290941553	0.541567165
ENSG00000033122	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033170	0	0	0	0	0	0	0	0	0	1.636128974	0	1.397628374	0
ENSG00000033178	4.324438348	4.026703239	3.126851288	2.184032369	1.583726184	0.806339495	3.993663204	4.421716975	5.58397419	5.131115301	3.909826407	8.231712663	4.962327527
ENSG00000033627	7.588831067	1.859219391	0	1.415568122	0	5.014016274	2.165037884	4.663562159	1.781751	4.793653923	1.455470005	3.070043993	0.541230803
ENSG00000033867	0	0	0	0	0	0	0	0	0	0	0	0.765912664	0
ENSG00000034053	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034152	0	0	0	1.085387736	0	0	2.96552103	0	0.901848496	4.349252401	2.575127903	1.251425032	1.183675998
ENSG00000034510	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034693	0	0	0	0	0	0	2.171010111	0	0	0	0	0	0
ENSG00000034713	3.838365124	0	0	0	0	0	0	0	2.65374293	0	2.949495365	12.47032128	0
ENSG00000035141	0	0	0	1.654184312	0	0	0	0	0	2.270131764	0	1.935732249	1.660428088
ENSG00000035403	30.89614961	332.2147267	71.24323106	166.1866505	111.2518713	29.11973594	20.25806453	74.04809935	108.3175468	75.47257483	322.5404376	91.55258051	279.2783539
ENSG00000035681	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035687	3.736879325	3.486435637	1.816609193	4.637572267	0	1.925630048	4.173896965	1.169618627	3.56188751	6.988231357	2.948436563	6.731269184	1.971815678
ENSG00000035720	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035862	0	0	0	0	0	0	0	0	0	1.246162666	0	0.706140838	0
ENSG00000035928	0	0	0	0	0	0	0	0	1.098081049	0.635012743	0	0.608174565	0
ENSG00000036054	2.742961821	0	0	0	0	0	1.61927708	0	1.481479226	1.639516048	0	1.843064931	0
ENSG00000036257	4.158395948	1.825578635	0	1.490902574	1.778321576	0	4.060907237	1.819681226	28.05329227	4.006545909	4.148781338	9.013615608	3.394865786
ENSG00000036448	0	0	22.50303228	0	166.2377279	0	0	0	0	0	0	0	0
ENSG00000036473	0	1.862602026	0	10.25066848	0	0	156.0848721	0	0	7.699293195	0	0	0
ENSG00000036530	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036565	6.151921344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037241	0	4.209828974	0	0	0	13.09153624	0	0	18.25449847	25.23896234	0	27.07998194	7.906640213
ENSG00000037474	1.997356928	4.243898278	0	0	0	0	4.74808199	1.344703438	4.682156144	7.225228145	2.806395651	3.077627123	1.120415079
ENSG00000037637	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037757	5.078471863	2.151702899	0	0	0.712426114	1.145873921	1.648154725	0	1.840505133	3.708902227	1.051759705	1.407181091	1.650939831
ENSG00000037897	0	0	0	0	0	0	0	0	0	1.608263732	0	1.383025074	0
ENSG00000038002	0	0.611762241	0	0	0	3.789083563	0	0	5.681669841	11.23109893	1.00018708	12.4928055	0
ENSG00000038219	6.411698974	0	0	0	0	0	0.359633316	0	0.679213384	0.800659793	0	0.93783215	0
ENSG00000038274	9.901968824	5.41899019	0	3.746381365	2.539807147	2.884809398	7.444623187	5.65117461	7.294706137	7.963638034	2.335793963	8.769042794	3.701473791
ENSG00000038358	1.394225627	2.343046736	0	0.293544943	0	0	2.997091049	0	3.513708517	2.984694926	1.725675694	3.961380673	1.265622503
ENSG00000038382	0	0	0	0	0	0	0	0	1.158751306	0	0	1.245903027	0
ENSG00000038427	4.810949077	18.28608557	3.471913958	29.43521418	4.347476609	2.472341127	1.426788206	10.80189127	2.733875617	59.11429406	7.957345446	4.960717446	10.18900253
ENSG00000038532	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038945	0	0	0	0	0	0	0	0	0	4.212722989	0	0.340897535	0
ENSG00000039068	0	3.957477207	3.495951355	2.180382747	0	2.461014613	2.852145691	7.353209771	0	10.81233879	5.474410128	0	0.695977539
ENSG00000039123	1.044458719	3.915664217	0	0	0	0	2.734030129	3.040475211	3.593947161	3.812061768	1.704528751	5.405862166	0.699827486
ENSG00000039319	0	0	0	0	0	0	0.450884504	0	0	0.848026977	0	1.116380769	0
ENSG00000039523	0	0	0	0	0	0	0	0	0.390724137	0	0	0	0
ENSG00000039537	3.625890002	3.712356217	4.772508354	7.956355621	1.001462056	1.87049157	1.466948195	4.538454933	4.306726759	6.964310143	1.986797982	6.138761247	4.036255512
ENSG00000039560	1.05911731	2.099029279	0	2.93003864	0	0	1.415133555	3.062498861	1.333497315	2.966058105	4.914195071	1.857667864	3.000622514
ENSG00000039600	0	0	0	0	0	0	0	0	0	0	0	2.933570927	0
ENSG00000039650	4.961108521	0	0	1.143956522	0	0	1.655772604	0	3.754419824	0.628244095	0.673844399	1.24434803	0
ENSG00000040199	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040275	0	0	0	0	0	0	0	0	2.629571542	0	0	1.904297447	0
ENSG00000040341	0	0	0	0	0	0	1.606582163	0	0.571781605	2.623273049	0	1.147140171	0
ENSG00000040608	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040633	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040731	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040933	0	0.561515815	0	1.017995491	0	0	0	0	0	0	0.732433822	1.09365983	0.851379266
ENSG00000041353	1.669437105	0.842046938	2.019039781	0	0	0	0	2.201829173	0	0	0.444891032	0	0
ENSG00000041357	27.49991003	12.09548937	10.58868652	8.164597067	14.37768011	11.0258446	19.52646648	16.43961104	17.64357364	14.98108196	7.235977473	19.63036712	6.512842915
ENSG00000041802	0	0	0	0	0	0	0	0	0.580937091	2.338160825	0	1.778659935	0
ENSG00000041982	6.262530235	73.33761777	10.07398257	27.27213802	0	8.965057893	10.69752895	9.013179454	2.768959414	8.485383582	57.88839351	2.033200746	12.98555422
ENSG00000042062	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042088	0	0	0	0	0	0	0	0	0	0	0	0.418351926	0
ENSG00000042286	5.323874965	0	0	0	0	0	7.313665406	0	1.192312083	0	0	0	0.495870545
ENSG00000042317	0	0	0	0	0	0	0	0	0	0	0	0.557698102	0
ENSG00000042429	0	0	0	0	0	0	0	0	0.307628833	0	0	0.601949698	0
ENSG00000042445	7.084308374	2.492773462	0	0.881649912	0	1.872992024	13.12230947	0	0	7.850057239	2.52515275	3.00201951	0
ENSG00000042493	5.505999942	13.86540115	14.85145704	10.57044108	0	16.12572336	4.249122535	34.66322297	10.81019923	30.73814267	20.48723261	11.38465584	17.12325057
ENSG00000042753	3.497459433	3.736887883	0	4.457253056	0	14.16411013	15.20385508	4.063221198	9.285035416	4.762400553	5.571362379	7.576277963	7.53768713
ENSG00000042813	0	0	0	0	0	0	0	0	8.051527941	0	0	8.339047789	0
ENSG00000042832	83.6200111	6.346618495	11.42678836	3.825565881	12.81311577	7.983368312	0.899577099	3.879471895	10.80991764	0	0.555179734	3.101478154	0.707925595
ENSG00000043093	1.743823545	1.533596537	1.046214462	0	0	1.061616787	2.476438512	0	3.432518206	0	1.939157537	2.924523706	1.276573454
ENSG00000043143	0	0	0	0	0	0	0	0	0.204267114	0	0	0	0
ENSG00000043462	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044090	0	0	0	0	0	0	0	0	1.08324998	0.572162002	0	1.022704929	0
ENSG00000044115	4.207035316	15.93748093	12.4584058	4.66338367	19.48485594	3.437555524	12.04514328	16.14303534	13.0264939	26.92011878	19.89381465	7.353251898	10.33237847
ENSG00000044446	0	0	0	0	2.085573146	0	5.230108348	0	2.836967112	0	0	1.941408091	0
ENSG00000044524	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044574	185.3519788	79.78110094	35.44243057	196.0087585	102.5347105	58.36713902	290.2635459	135.3313988	305.2869367	543.6426184	130.3510495	357.2680518	189.315482
ENSG00000046604	0	5.821198236	0	1.264735484	5.547427142	0	4.827833274	0	0.372326056	10.19419681	6.892369556	0	0.616272426
ENSG00000046651	0	0	0	0	0	0	0	0	0	0	0	0.369806243	0
ENSG00000046653	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047056	0	1.588527452	0	0	0	0	0	0	1.95220323	2.789184601	1.072059473	1.981064916	1.04196617
ENSG00000047188	0	0	0	0	0	0	0	0	6.119041652	1.485701872	0	3.074404012	0
ENSG00000047230	2.528166571	2.913953344	0	0	0	0	4.245309959	0	4.560083397	3.744661478	1.172850769	2.522212387	1.701890766
ENSG00000047249	18.41448421	2.267097178	1.266173547	0	0.467042121	8.553969967	4.073080989	3.09993037	4.872173345	7.759683506	2.11612583	5.203390196	1.602929807
ENSG00000047315	2.716353964	1.042391922	0	1.463001704	0	0	1.79268702	0	4.330629415	2.790706042	1.326110921	4.300099758	1.012120919
ENSG00000047365	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047410	7.317316142	8.903469405	2.319036286	5.124194894	0.323330608	1.200266466	3.045116995	5.198581651	10.80422979	12.69997792	4.517609609	10.55975771	2.536187159
ENSG00000047457	18.29815463	25.1788799	27.7421158	118.1052755	12.35754959	16.94338627	33.85131903	76.35766299	33.04176555	13.97157105	29.80558668	30.44456651	31.77377567
ENSG00000047578	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047579	0	0	0	0	0	0	0	0	0	0.447050002	0.680862805	1.032090905	0
ENSG00000047617	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047621	0	0	0	0	0	0	0	0	0.282637219	0	0	0.958820404	0
ENSG00000047634	0	0	0	0	0	0	0	0	5.949015107	0	0	4.067971202	0
ENSG00000047644	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047648	0	0	0	0.907082066	0	0	0	0	1.305936768	0	0	0	0
ENSG00000047849	12.17948587	10.67795265	9.36717393	11.437296	14.91903118	2.887853031	7.234479327	6.577800341	20.11862828	13.42226381	8.141073492	18.65631648	6.645131959
ENSG00000047932	0	0	0	0	0	0	1.669088798	0	3.826831221	1.829540485	0.810138268	4.121415541	0.415792437
ENSG00000048028	0	0	0	0	0	0	0	0	0	0	0	0.64972425	0
ENSG00000048162	0	0	0	0	0	0	0.592872341	0	0.859243634	0	0	0	0
ENSG00000048392	3.737738702	0	0	0	0	0	2.621363365	0	1.370420449	2.608134726	0	3.48978357	1.30224866
ENSG00000048405	0	0	0	0	0	0	0	0	0	0	0	0.442244286	0
ENSG00000048471	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048544	0	0	0	0	1.797551304	0	0	0	0	0	0	0	0
ENSG00000048545	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048649	28.78711123	0	0	0	0	0	0	0	1.677020358	1.162124902	0	1.54300791	0
ENSG00000048707	0	0	0	0	0	0	0.634800258	0	0	0	0	1.045727328	0
ENSG00000048740	0	2.699826367	0	2.816170061	0	0	0	0	1.366952757	0	2.114423982	0	1.839085413
ENSG00000048828	5.401301066	6.154888119	0	2.317984386	0	0	4.068249043	3.122603534	5.452700335	8.494986367	4.390892783	5.191119087	3.906465428
ENSG00000049089	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049239	16.37240938	2.117446078	0	3.78911434	0	0.799802341	27.52860611	8.535123578	11.58241878	7.681454437	2.162308943	17.94745607	1.428424571
ENSG00000049245	3.986909206	0	0	4.890591488	0	4.456986263	1.574778047	4.197555033	4.850128141	10.37685169	5.413025816	5.541952171	2.82895528
ENSG00000049283	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049323	0	4.16081688	0	19.29166851	1.197478844	0	0	2.61534088	3.330500336	11.06454225	2.643213268	4.361111526	4.84819677
ENSG00000049449	27.19160557	6.44428527	0	6.786694509	2.55708959	2.674993818	8.68250168	7.227498215	16.25204795	10.27316091	6.914741543	12.19943581	6.621859471
ENSG00000049540	0	4.737447804	34.89901647	5.940596718	2.396429996	0	0	11.73653569	2.245034226	10.32002551	2.062526438	9.910760061	1.04078551
ENSG00000049541	0	0	0	0	0	0	0	0	3.01263945	2.209318015	0	4.57465369	0.500060609
ENSG00000049618	0	0	0	0	0	0	0	0	0.633299067	0.805475943	0	0.630277086	0
ENSG00000049656	1.33349504	0	0	0	0	0	3.604036318	0	0.397709675	0	0	1.570750852	0
ENSG00000049759	0	0.462050962	0	0	0	0	0	0	0	2.408004051	0.790726523	1.141723811	0
ENSG00000049769	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049860	17.33829295	7.714846709	1.408047972	4.13583238	2.95529821	13.18992675	8.13015077	6.686251719	3.260047305	10.79090386	6.552932265	4.99102938	2.67128901
ENSG00000050165	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050327	0	0	0	0	0	0	0	0	0	0.62378112	0	0	0
ENSG00000050393	0	0	0	0	0	3.012061168	0	0	0	0	0	2.609269126	0
ENSG00000050405	6.166956694	4.77232384	0	4.654797257	0	0	2.075321161	9.260147938	2.264846517	9.088295648	4.918801557	3.972094593	1.828057122
ENSG00000050426	2.108712577	0	0	0	0	0	2.962224512	0	0	0	0	0	0
ENSG00000050438	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050555	0	0	0	0	0	0	0	0	4.928756091	5.288976003	0	2.816653825	0
ENSG00000050748	0	0	0	0	0	0	2.950480943	0	3.623389086	1.599903314	0	3.803139713	2.70560928
ENSG00000050820	0	0	0	0	0	0	0	0	0	0.601093913	0	1.50088913	0
ENSG00000051009	0	0	0	0	0	0	0	0	0	0	0	1.211488365	0
ENSG00000051128	0	0	0	0	0	0	0	0	0	1.0896639	0	0	0
ENSG00000051382	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000051523	0	0	0	0	0	0	5.177402764	70.33821779	0	0	0	0	0
ENSG00000051596	0	0	0	0	0	0	0	0	0.524654064	2.039684863	2.435026686	0	0
ENSG00000051620	9.349487958	1.994569876	7.552613049	13.19361565	10.56114627	4.453612254	6.926490629	4.968816622	4.017650673	9.88055117	10.26901389	12.00127597	3.68676752
ENSG00000052126	0	0	0	1.244401003	0	0	0.711730772	0	2.054609675	2.596769005	1.829036901	1.338023442	1.123043153
ENSG00000052723	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052749	2.621524226	0	0	1.04716798	0	0	3.470431321	0	2.643192898	3.859934438	1.021081292	2.799647272	0
ENSG00000052802	14.27683505	0	0	0	0	0	7.696458565	0	0	0	0	0	0
ENSG00000052841	0	0	0	0	0	0	0	0	0	0	0	1.062123229	0
ENSG00000053371	24.01579389	10.49723324	7.48788228	8.711752323	11.75528511	25.98666272	28.28066294	10.29214359	20.50401734	22.52164132	15.24353681	43.34383177	9.986144221
ENSG00000053372	2.798223712	0	0	0	0	0	0.733108327	0.644171343	4.514635041	8.323504403	0	3.619417427	0
ENSG00000053501	1.951177755	0	0	0	0	0	1.514126022	1.571124082	1.574084278	2.029157007	0	3.025842731	0
ENSG00000053702	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000053747	0	0.626662354	0	0.857790802	0	0	0	22.06654901	1.539892959	2.195688805	0.944801807	0.85651133	1.236540141
ENSG00000053770	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000053900	0	0	0	0	0	0	0	0	0	0	0	1.92434057	0
ENSG00000054116	3.022891174	1.551941901	0	0	0	0	0	1.637128627	1.781612266	1.853911412	0	3.962472908	2.72468887
ENSG00000054118	15.71863448	5.139576495	0	4.124694109	0	0	6.312699904	2.73844255	10.29578713	8.548980584	3.779732012	7.446889393	1.185494284
ENSG00000054148	11.73686915	3.848837264	11.20089523	6.872006382	10.75579892	11.95081463	0.866486091	0	7.844819819	9.654190136	7.071925313	12.5173262	3.610009363
ENSG00000054179	0	0	0	0	0	0	0	0	3.580463237	0	0	1.609989694	0
ENSG00000054219	0	0	0	0	0	0	0	0	0	1.325750347	0	0	0
ENSG00000054267	0	0	0	0	0	0	0	0	0.398250067	0	0	0	0
ENSG00000054282	0	0	0	0	0	0	0	0	0	1.319547168	0	0	0
ENSG00000054356	0.640370092	0	0	0	0	0	0	0	0	7.94087149	0	0	0
ENSG00000054392	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000054523	0.684656462	0	0	0	0	0	0	0	0.919998226	0	0	1.973228784	0.72468834
ENSG00000054611	0	0	0	0	0	0	0	0	0	0	0	0.329470375	0
ENSG00000054654	2.592526288	4.041329612	1.441505037	1.422210527	2.0658376	1.630199006	6.688106264	1.183566754	4.483806613	4.78573014	0.741219356	5.211331506	1.199892706
ENSG00000054793	0	1.391062946	0	0	0	0	0	0	0.553853261	1.252016366	0.980412466	1.66435087	0
ENSG00000054983	4.700483891	0.898529504	0	0	0	0	0	0	0.57493733	0	0	2.620084995	0.497036996
ENSG00000055044	20.12147059	2.53808763	5.671881237	3.18055855	0	0.760483556	7.623127298	6.356665054	6.522685451	22.23960194	4.092794056	6.116674096	1.974392092
ENSG00000055070	0	0	0	0	0	0	0	0	0	0	0	0.506039456	0
ENSG00000055130	4.887494789	3.858581842	0	2.378989203	2.197635332	0	3.544350887	0	8.247206123	3.880180345	3.808870497	6.195991594	6.003485351
ENSG00000055147	2.270070778	3.648033629	0	0	1.113964718	0	1.779207011	0	6.239897394	4.319226597	0	8.79171999	2.20458988
ENSG00000055163	0	0.992697795	0	0.779869938	0	0	0	0	3.741367736	0	0	1.320192324	0
ENSG00000055208	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000055332	4.845845018	5.265681601	0	0	0	0	2.579913035	3.349943307	3.005386743	7.034440195	1.150518235	2.958664324	2.817116362
ENSG00000055483	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000055917	0	0	0	0	0	0	0	0	0.401380218	0	0	1.126886541	0
ENSG00000055950	2.650493435	0	0	0	3.539705124	6.075391112	2.302778437	0	1.174783476	0	3.157197947	2.559632092	0
ENSG00000055955	20.8100877	12.97259462	14.0310641	70.76038799	6.02117247	9.173826794	16.73607526	22.87873041	28.74627075	14.20016213	12.41003269	27.74972695	24.64184861
ENSG00000055957	4.974775609	10.11816453	10.70216206	9.174382104	6.879192593	2.532772828	4.131131382	9.077648921	7.331885969	5.327772495	12.16231324	5.140850657	9.510653931
ENSG00000056050	0	0	0	0	0	0	0	0	1.550817903	1.266374342	0	2.208390405	0
ENSG00000056097	1.130243993	0	0	0.946192774	0	0	1.586651835	0	3.106681716	3.417479291	1.028698381	3.458402803	0.369917453
ENSG00000056277	0	0	0	0	0	0	0	0	2.154179132	0	0	1.560559755	0
ENSG00000056558	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000056998	0	0	0	0	0	0	3.403852349	0	0	0	0	0	0
ENSG00000057149	0	0	144.4848644	0	0	0	0	0	0	0	0	0	53.56041365
ENSG00000057252	28.08236799	0	0	0	0	0	0	0	1.01638208	0.879715353	0	0	0
ENSG00000057294	0	1.608484647	0	0	43.26198127	0	6.365695639	0	1.691981759	8.142031196	4.908914053	1.683419995	0
ENSG00000057593	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000057608	65.15521359	45.91080036	38.98583119	36.89660127	24.3428201	31.95771068	51.48292585	34.7135613	63.54613735	46.92841881	39.09844863	79.64562897	25.80338199
ENSG00000057663	0	1.15241267	0	0	0	0	0.759691409	0	3.10015427	3.232633052	0	2.340538665	1.061329545
ENSG00000057757	2.503566156	2.613056568	4.560231148	0	0	3.735780536	0	4.863393018	6.532300532	2.979437475	3.444637647	7.721538844	3.980553469
ENSG00000057935	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058056	1.721205404	0	0	0	0	0	0	0	0.947420278	0.503078572	0	2.035404142	0
ENSG00000058063	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058085	0	0	0	0	0	0	0	26.85897214	0	1.151336351	0	0	0
ENSG00000058091	0	0	0	0	0	0	0	0	0	0	0	0	0
